region,date,temperature
mediterranean_sea,2005-08-01,25.39
mediterranean_sea,2005-09-01,24.69
mediterranean_sea,2005-10-01,22.59
mediterranean_sea,2005-11-01,20.2
mediterranean_sea,2005-12-01,17.34
mediterranean_sea,2006-01-01,15.63
mediterranean_sea,2006-02-01,14.86
mediterranean_sea,2006-03-01,15.09
mediterranean_sea,2006-04-01,16.52
mediterranean_sea,2006-05-01,19.4
mediterranean_sea,2006-06-01,22.12
mediterranean_sea,2006-07-01,25.71
mediterranean_sea,2006-08-01,25.94
mediterranean_sea,2006-09-01,24.66
mediterranean_sea,2006-10-01,22.82
mediterranean_sea,2006-11-01,20
mediterranean_sea,2006-12-01,17.75
mediterranean_sea,2007-01-01,16.22
mediterranean_sea,2007-02-01,15.45
mediterranean_sea,2007-03-01,15.6
mediterranean_sea,2007-04-01,16.55
mediterranean_sea,2007-05-01,19.18
mediterranean_sea,2007-06-01,22.3
mediterranean_sea,2007-07-01,24.9
mediterranean_sea,2007-08-01,25.84
mediterranean_sea,2007-09-01,24.59
mediterranean_sea,2007-10-01,22.49
mediterranean_sea,2007-11-01,19.7
mediterranean_sea,2007-12-01,17.23
mediterranean_sea,2008-01-01,15.89
mediterranean_sea,2008-02-01,15.27
mediterranean_sea,2008-03-01,15.65
mediterranean_sea,2008-04-01,16.36
mediterranean_sea,2008-05-01,18.68
mediterranean_sea,2008-06-01,22.27
mediterranean_sea,2008-07-01,25.09
mediterranean_sea,2008-08-01,25.96
mediterranean_sea,2008-09-01,25.18
mediterranean_sea,2008-10-01,22.4
mediterranean_sea,2008-11-01,19.94
mediterranean_sea,2008-12-01,17.52
mediterranean_sea,2009-01-01,16
mediterranean_sea,2009-02-01,15.24
mediterranean_sea,2009-03-01,15.02
mediterranean_sea,2009-04-01,16.03
mediterranean_sea,2009-05-01,19.1
mediterranean_sea,2009-06-01,22.68
mediterranean_sea,2009-07-01,25.22
mediterranean_sea,2009-08-01,26.28
mediterranean_sea,2009-09-01,25.1
mediterranean_sea,2009-10-01,22.92
mediterranean_sea,2009-11-01,19.89
mediterranean_sea,2009-12-01,17.62
mediterranean_sea,2010-01-01,16.04
mediterranean_sea,2010-02-01,15.26
mediterranean_sea,2010-03-01,15.42
mediterranean_sea,2010-04-01,16.66
mediterranean_sea,2010-05-01,19
mediterranean_sea,2010-06-01,21.9
mediterranean_sea,2010-07-01,25.02
mediterranean_sea,2010-08-01,25.9
mediterranean_sea,2010-09-01,24.9
mediterranean_sea,2010-10-01,22.75
mediterranean_sea,2010-11-01,19.99
mediterranean_sea,2010-12-01,17.64
mediterranean_sea,2011-01-01,16.13
mediterranean_sea,2011-02-01,15.48
mediterranean_sea,2011-03-01,15.49
mediterranean_sea,2011-04-01,16.94
mediterranean_sea,2011-05-01,18.99
mediterranean_sea,2011-06-01,22.21
mediterranean_sea,2011-07-01,25.09
mediterranean_sea,2011-08-01,26.1
mediterranean_sea,2011-09-01,25.83
mediterranean_sea,2011-10-01,22.94
mediterranean_sea,2011-11-01,20.19
mediterranean_sea,2011-12-01,17.93
mediterranean_sea,2012-01-01,15.91
mediterranean_sea,2012-02-01,15.11
mediterranean_sea,2012-03-01,15.38
mediterranean_sea,2012-04-01,16.51
mediterranean_sea,2012-05-01,18.95
mediterranean_sea,2012-06-01,23.09
mediterranean_sea,2012-07-01,25.7
mediterranean_sea,2012-08-01,27.02
mediterranean_sea,2012-09-01,25.37
mediterranean_sea,2012-10-01,23.83
mediterranean_sea,2012-11-01,20.81
mediterranean_sea,2012-12-01,17.65
mediterranean_sea,2013-01-01,15.97
mediterranean_sea,2013-02-01,15.35
mediterranean_sea,2013-03-01,15.14
mediterranean_sea,2013-04-01,16.54
mediterranean_sea,2013-05-01,19.05
mediterranean_sea,2013-06-01,21.78
mediterranean_sea,2013-07-01,24.9
mediterranean_sea,2013-08-01,26.14
mediterranean_sea,2013-09-01,25.25
mediterranean_sea,2013-10-01,23.31
mediterranean_sea,2013-11-01,20.61
mediterranean_sea,2013-12-01,17.63
mediterranean_sea,2014-01-01,16.43
mediterranean_sea,2014-02-01,15.72
mediterranean_sea,2014-03-01,15.54
mediterranean_sea,2014-04-01,16.86
mediterranean_sea,2014-05-01,18.98
mediterranean_sea,2014-06-01,22.36
mediterranean_sea,2014-07-01,24.62
mediterranean_sea,2014-08-01,26.02
mediterranean_sea,2014-09-01,25.8
mediterranean_sea,2014-10-01,23.93
mediterranean_sea,2014-11-01,21
mediterranean_sea,2014-12-01,18.48
mediterranean_sea,2015-01-01,16.32
mediterranean_sea,2015-02-01,15.28
mediterranean_sea,2015-03-01,15.55
mediterranean_sea,2015-04-01,16.56
mediterranean_sea,2015-05-01,19.5
mediterranean_sea,2015-06-01,22.55
mediterranean_sea,2015-07-01,25.95
mediterranean_sea,2015-08-01,27.06
mediterranean_sea,2015-09-01,25.83
mediterranean_sea,2015-10-01,23.49
mediterranean_sea,2015-11-01,20.84
mediterranean_sea,2015-12-01,18.21
mediterranean_sea,2016-01-01,16.76
mediterranean_sea,2016-02-01,16.04
mediterranean_sea,2016-03-01,15.81
mediterranean_sea,2016-04-01,17.44
mediterranean_sea,2016-05-01,18.82
mediterranean_sea,2016-06-01,22.57
mediterranean_sea,2016-07-01,25.26
mediterranean_sea,2016-08-01,25.94
mediterranean_sea,2016-09-01,25.55
mediterranean_sea,2016-10-01,23.75
mediterranean_sea,2016-11-01,21.18
mediterranean_sea,2016-12-01,18.41
mediterranean_sea,2017-01-01,16.19
mediterranean_sea,2017-02-01,15.48
mediterranean_sea,2017-03-01,15.88
mediterranean_sea,2017-04-01,16.99
mediterranean_sea,2017-05-01,19.52
mediterranean_sea,2017-06-01,23.64
mediterranean_sea,2017-07-01,25.84
mediterranean_sea,2017-08-01,26.75
mediterranean_sea,2017-09-01,25.18
mediterranean_sea,2017-10-01,23.19
mediterranean_sea,2017-11-01,20.16
mediterranean_sea,2017-12-01,17.48
mediterranean_sea,2018-01-01,16.09
mediterranean_sea,2018-02-01,15.49
mediterranean_sea,2018-03-01,15.61
mediterranean_sea,2018-04-01,17.06
mediterranean_sea,2018-05-01,19.82
mediterranean_sea,2018-06-01,23.39
mediterranean_sea,2018-07-01,25.7
mediterranean_sea,2018-08-01,27.28
mediterranean_sea,2018-09-01,26.25
mediterranean_sea,2018-10-01,23.34
mediterranean_sea,2018-11-01,20.59
mediterranean_sea,2018-12-01,17.98
mediterranean_sea,2019-01-01,16.08
mediterranean_sea,2019-02-01,15.33
mediterranean_sea,2019-03-01,15.48
mediterranean_sea,2019-04-01,16.21
mediterranean_sea,2019-05-01,18.13
mediterranean_sea,2019-06-01,22.57
mediterranean_sea,2019-07-01,25.92
mediterranean_sea,2019-08-01,26.81
mediterranean_sea,2019-09-01,25.85
mediterranean_sea,2019-10-01,23.85
mediterranean_sea,2019-11-01,20.98
mediterranean_sea,2019-12-01,18.31
mediterranean_sea,2020-01-01,16.35
mediterranean_sea,2020-02-01,15.8
mediterranean_sea,2020-03-01,15.57
mediterranean_sea,2020-04-01,16.72
mediterranean_sea,2020-05-01,19.67
mediterranean_sea,2020-06-01,22.06
mediterranean_sea,2020-07-01,25.3
mediterranean_sea,2020-08-01,26.91
mediterranean_sea,2020-09-01,26.29
mediterranean_sea,2020-10-01,23.49
mediterranean_sea,2020-11-01,20.91
mediterranean_sea,2020-12-01,18.3
mediterranean_sea,2021-01-01,16.69
mediterranean_sea,2021-02-01,15.98
mediterranean_sea,2021-03-01,15.97
mediterranean_sea,2021-04-01,16.57
mediterranean_sea,2021-05-01,19.21
mediterranean_sea,2021-06-01,22.73
mediterranean_sea,2021-07-01,25.56
mediterranean_sea,2021-08-01,26.92
mediterranean_sea,2021-09-01,25.88
mediterranean_sea,2021-10-01,23.54
mediterranean_sea,2021-11-01,20.82
mediterranean_sea,2021-12-01,17.69
mediterranean_sea,2022-01-01,16.3
mediterranean_sea,2022-02-01,15.55
mediterranean_sea,2022-03-01,15.21
mediterranean_sea,2022-04-01,16.1
mediterranean_sea,2022-05-01,19.32
mediterranean_sea,2022-06-01,23.52
mediterranean_sea,2022-07-01,26.32
mediterranean_sea,2022-08-01,27.29
mediterranean_sea,2022-09-01,26.23
mediterranean_sea,2022-10-01,23.54
mediterranean_sea,2022-11-01,21.23
mediterranean_sea,2022-12-01,18.86
mediterranean_sea,2023-01-01,17.33
mediterranean_sea,2023-02-01,15.94
mediterranean_sea,2023-03-01,16.04
mediterranean_sea,2023-04-01,16.78
mediterranean_sea,2023-05-01,18.73
mediterranean_sea,2023-06-01,22.56
mediterranean_sea,2023-07-01,26.58
mediterranean_sea,2023-08-01,27.06
mediterranean_sea,2023-09-01,25.95
mediterranean_sea,2023-10-01,24.52
mediterranean_sea,2023-11-01,21.61
mediterranean_sea,2023-12-01,18.62
mediterranean_sea,2024-01-01,17.13
mediterranean_sea,2024-02-01,16.18
mediterranean_sea,2024-03-01,16.24
mediterranean_sea,2024-04-01,17.46
mediterranean_sea,2024-05-01,19.43
mediterranean_sea,NA,NA
nino1,1981-09-01,19.53
nino1,1981-10-01,19.67
nino1,1981-11-01,20.79
nino1,1981-12-01,22.69
nino1,1982-01-01,24.26
nino1,1982-02-01,25.48
nino1,1982-03-01,25.35
nino1,1982-04-01,24.92
nino1,1982-05-01,23.87
nino1,1982-06-01,22.58
nino1,1982-07-01,21.77
nino1,1982-08-01,21.17
nino1,1982-09-01,21.47
nino1,1982-10-01,21.88
nino1,1982-11-01,23.67
nino1,1982-12-01,25.48
nino1,1983-01-01,26.6
nino1,1983-02-01,27.43
nino1,1983-03-01,28.15
nino1,1983-04-01,27.89
nino1,1983-05-01,27.66
nino1,1983-06-01,26.95
nino1,1983-07-01,25
nino1,1983-08-01,23.58
nino1,1983-09-01,21.8
nino1,1983-10-01,21.49
nino1,1983-11-01,21.78
nino1,1983-12-01,22.83
nino1,1984-01-01,24.68
nino1,1984-02-01,25.09
nino1,1984-03-01,25.64
nino1,1984-04-01,25.64
nino1,1984-05-01,23.6
nino1,1984-06-01,22.05
nino1,1984-07-01,21.02
nino1,1984-08-01,19.94
nino1,1984-09-01,19.6
nino1,1984-10-01,19.89
nino1,1984-11-01,21.14
nino1,1984-12-01,22.71
nino1,1985-01-01,23.9
nino1,1985-02-01,25.02
nino1,1985-03-01,25.85
nino1,1985-04-01,24.35
nino1,1985-05-01,23.03
nino1,1985-06-01,21.53
nino1,1985-07-01,19.93
nino1,1985-08-01,19.18
nino1,1985-09-01,18.75
nino1,1985-10-01,19.34
nino1,1985-11-01,20.66
nino1,1985-12-01,22.29
nino1,1986-01-01,24.42
nino1,1986-02-01,25.75
nino1,1986-03-01,25.84
nino1,1986-04-01,25.03
nino1,1986-05-01,23.34
nino1,1986-06-01,21.92
nino1,1986-07-01,20.44
nino1,1986-08-01,20.08
nino1,1986-09-01,20.07
nino1,1986-10-01,20.35
nino1,1986-11-01,20.98
nino1,1986-12-01,22.74
nino1,1987-01-01,24.99
nino1,1987-02-01,26.58
nino1,1987-03-01,27.53
nino1,1987-04-01,26.48
nino1,1987-05-01,25.25
nino1,1987-06-01,23.65
nino1,1987-07-01,22.24
nino1,1987-08-01,21.07
nino1,1987-09-01,20.55
nino1,1987-10-01,21.42
nino1,1987-11-01,22.18
nino1,1987-12-01,23.04
nino1,1988-01-01,24.39
nino1,1988-02-01,25.74
nino1,1988-03-01,25.96
nino1,1988-04-01,25.34
nino1,1988-05-01,23.81
nino1,1988-06-01,21.74
nino1,1988-07-01,19.96
nino1,1988-08-01,18.94
nino1,1988-09-01,18.57
nino1,1988-10-01,18.63
nino1,1988-11-01,19.9
nino1,1988-12-01,21.63
nino1,1989-01-01,24.04
nino1,1989-02-01,25.82
nino1,1989-03-01,26.28
nino1,1989-04-01,25.53
nino1,1989-05-01,23.39
nino1,1989-06-01,21.74
nino1,1989-07-01,20.67
nino1,1989-08-01,19.8
nino1,1989-09-01,18.98
nino1,1989-10-01,19.44
nino1,1989-11-01,20.79
nino1,1989-12-01,22.11
nino1,1990-01-01,23.96
nino1,1990-02-01,25.54
nino1,1990-03-01,26.19
nino1,1990-04-01,25.19
nino1,1990-05-01,23.96
nino1,1990-06-01,22.44
nino1,1990-07-01,20.46
nino1,1990-08-01,19.9
nino1,1990-09-01,19.52
nino1,1990-10-01,19.38
nino1,1990-11-01,20.19
nino1,1990-12-01,22
nino1,1991-01-01,23.79
nino1,1991-02-01,25.51
nino1,1991-03-01,26.23
nino1,1991-04-01,25.7
nino1,1991-05-01,24.64
nino1,1991-06-01,22.69
nino1,1991-07-01,21.41
nino1,1991-08-01,20.16
nino1,1991-09-01,20.09
nino1,1991-10-01,20.41
nino1,1991-11-01,21.29
nino1,1991-12-01,22.78
nino1,1992-01-01,24.41
nino1,1992-02-01,26.01
nino1,1992-03-01,27.27
nino1,1992-04-01,26.78
nino1,1992-05-01,25.86
nino1,1992-06-01,23.52
nino1,1992-07-01,21.3
nino1,1992-08-01,20.28
nino1,1992-09-01,20.04
nino1,1992-10-01,20.56
nino1,1992-11-01,20.98
nino1,1992-12-01,22.35
nino1,1993-01-01,24.17
nino1,1993-02-01,26.04
nino1,1993-03-01,26.53
nino1,1993-04-01,26.08
nino1,1993-05-01,25.01
nino1,1993-06-01,23.2
nino1,1993-07-01,21.74
nino1,1993-08-01,20.64
nino1,1993-09-01,20.51
nino1,1993-10-01,20.66
nino1,1993-11-01,20.98
nino1,1993-12-01,22.3
nino1,1994-01-01,24.19
nino1,1994-02-01,25.77
nino1,1994-03-01,26.09
nino1,1994-04-01,25.24
nino1,1994-05-01,23.81
nino1,1994-06-01,22.21
nino1,1994-07-01,20.76
nino1,1994-08-01,19.57
nino1,1994-09-01,19.83
nino1,1994-10-01,20.84
nino1,1994-11-01,21.67
nino1,1994-12-01,23.01
nino1,1995-01-01,24.98
nino1,1995-02-01,26.08
nino1,1995-03-01,26.48
nino1,1995-04-01,25.16
nino1,1995-05-01,23.61
nino1,1995-06-01,22.46
nino1,1995-07-01,21
nino1,1995-08-01,19.76
nino1,1995-09-01,19.85
nino1,1995-10-01,19.37
nino1,1995-11-01,21.11
nino1,1995-12-01,21.88
nino1,1996-01-01,23.89
nino1,1996-02-01,25.52
nino1,1996-03-01,25.99
nino1,1996-04-01,24.8
nino1,1996-05-01,23.51
nino1,1996-06-01,21.66
nino1,1996-07-01,20.15
nino1,1996-08-01,19.43
nino1,1996-09-01,19.16
nino1,1996-10-01,19.58
nino1,1996-11-01,20.01
nino1,1996-12-01,21.63
nino1,1997-01-01,23.78
nino1,1997-02-01,25.54
nino1,1997-03-01,26.64
nino1,1997-04-01,26.37
nino1,1997-05-01,26.47
nino1,1997-06-01,25.77
nino1,1997-07-01,25.13
nino1,1997-08-01,24.17
nino1,1997-09-01,23.82
nino1,1997-10-01,23.77
nino1,1997-11-01,24.66
nino1,1997-12-01,26.17
nino1,1998-01-01,27.11
nino1,1998-02-01,27.68
nino1,1998-03-01,28.08
nino1,1998-04-01,27.55
nino1,1998-05-01,26.87
nino1,1998-06-01,24.63
nino1,1998-07-01,23.27
nino1,1998-08-01,21.85
nino1,1998-09-01,20.79
nino1,1998-10-01,21.2
nino1,1998-11-01,21.29
nino1,1998-12-01,23.04
nino1,1999-01-01,23.81
nino1,1999-02-01,25.84
nino1,1999-03-01,26.33
nino1,1999-04-01,24.49
nino1,1999-05-01,23.76
nino1,1999-06-01,22.31
nino1,1999-07-01,20.7
nino1,1999-08-01,19.8
nino1,1999-09-01,19.09
nino1,1999-10-01,19.6
nino1,1999-11-01,20.38
nino1,1999-12-01,21.9
nino1,2000-01-01,24.05
nino1,2000-02-01,25.68
nino1,2000-03-01,25.82
nino1,2000-04-01,25.6
nino1,2000-05-01,23.86
nino1,2000-06-01,22.48
nino1,2000-07-01,20.48
nino1,2000-08-01,19.6
nino1,2000-09-01,19.65
nino1,2000-10-01,19.86
nino1,2000-11-01,20.44
nino1,2000-12-01,22.34
nino1,2001-01-01,24.3
nino1,2001-02-01,25.87
nino1,2001-03-01,26.75
nino1,2001-04-01,26.24
nino1,2001-05-01,24.11
nino1,2001-06-01,22.26
nino1,2001-07-01,20.8
nino1,2001-08-01,19.91
nino1,2001-09-01,19.35
nino1,2001-10-01,19.2
nino1,2001-11-01,20.19
nino1,2001-12-01,21.78
nino1,2002-01-01,23.75
nino1,2002-02-01,25.95
nino1,2002-03-01,27.18
nino1,2002-04-01,26.44
nino1,2002-05-01,25.5
nino1,2002-06-01,23.26
nino1,2002-07-01,21.48
nino1,2002-08-01,20.12
nino1,2002-09-01,20.01
nino1,2002-10-01,20.68
nino1,2002-11-01,22.06
nino1,2002-12-01,23.25
nino1,2003-01-01,24.19
nino1,2003-02-01,26.29
nino1,2003-03-01,26.51
nino1,2003-04-01,25.26
nino1,2003-05-01,22.79
nino1,2003-06-01,22.03
nino1,2003-07-01,21.08
nino1,2003-08-01,20.49
nino1,2003-09-01,19.71
nino1,2003-10-01,20.07
nino1,2003-11-01,21.25
nino1,2003-12-01,22.88
nino1,2004-01-01,24.8
nino1,2004-02-01,26.31
nino1,2004-03-01,26.2
nino1,2004-04-01,26.03
nino1,2004-05-01,23.83
nino1,2004-06-01,22.09
nino1,2004-07-01,20.59
nino1,2004-08-01,19.86
nino1,2004-09-01,19.71
nino1,2004-10-01,20.54
nino1,2004-11-01,21.93
nino1,2004-12-01,22.89
nino1,2005-01-01,24.69
nino1,2005-02-01,25.76
nino1,2005-03-01,25.42
nino1,2005-04-01,25.12
nino1,2005-05-01,24.33
nino1,2005-06-01,22.18
nino1,2005-07-01,20.91
nino1,2005-08-01,19.55
nino1,2005-09-01,19.35
nino1,2005-10-01,19
nino1,2005-11-01,19.69
nino1,2005-12-01,21.79
nino1,2006-01-01,24.44
nino1,2006-02-01,26.45
nino1,2006-03-01,26.09
nino1,2006-04-01,24.96
nino1,2006-05-01,24.13
nino1,2006-06-01,22.6
nino1,2006-07-01,21.53
nino1,2006-08-01,21.06
nino1,2006-09-01,21
nino1,2006-10-01,21.62
nino1,2006-11-01,22.24
nino1,2006-12-01,23.74
nino1,2007-01-01,24.94
nino1,2007-02-01,26.19
nino1,2007-03-01,26.8
nino1,2007-04-01,25.61
nino1,2007-05-01,23.7
nino1,2007-06-01,22.03
nino1,2007-07-01,20.96
nino1,2007-08-01,19.47
nino1,2007-09-01,19.06
nino1,2007-10-01,18.58
nino1,2007-11-01,19.14
nino1,2007-12-01,20.92
nino1,2008-01-01,24.18
nino1,2008-02-01,26.23
nino1,2008-03-01,26.92
nino1,2008-04-01,25.56
nino1,2008-05-01,24.33
nino1,2008-06-01,23.1
nino1,2008-07-01,22.25
nino1,2008-08-01,21.37
nino1,2008-09-01,21.15
nino1,2008-10-01,20.63
nino1,2008-11-01,21.13
nino1,2008-12-01,22.43
nino1,2009-01-01,24.35
nino1,2009-02-01,26.01
nino1,2009-03-01,26.18
nino1,2009-04-01,26.3
nino1,2009-05-01,25.07
nino1,2009-06-01,23.54
nino1,2009-07-01,22.38
nino1,2009-08-01,21.01
nino1,2009-09-01,20.6
nino1,2009-10-01,20.53
nino1,2009-11-01,21.38
nino1,2009-12-01,23.16
nino1,2010-01-01,24.41
nino1,2010-02-01,25.73
nino1,2010-03-01,26.38
nino1,2010-04-01,26.19
nino1,2010-05-01,24.57
nino1,2010-06-01,23.19
nino1,2010-07-01,20.5
nino1,2010-08-01,19.46
nino1,2010-09-01,18.89
nino1,2010-10-01,19.17
nino1,2010-11-01,19.87
nino1,2010-12-01,21.4
nino1,2011-01-01,23.73
nino1,2011-02-01,25.93
nino1,2011-03-01,25.99
nino1,2011-04-01,25.16
nino1,2011-05-01,24.62
nino1,2011-06-01,23.02
nino1,2011-07-01,21.51
nino1,2011-08-01,20.25
nino1,2011-09-01,19.26
nino1,2011-10-01,19.32
nino1,2011-11-01,20.66
nino1,2011-12-01,22.24
nino1,2012-01-01,23.65
nino1,2012-02-01,25.72
nino1,2012-03-01,26.19
nino1,2012-04-01,26.37
nino1,2012-05-01,25.43
nino1,2012-06-01,24.41
nino1,2012-07-01,22.02
nino1,2012-08-01,20.7
nino1,2012-09-01,20.69
nino1,2012-10-01,20.07
nino1,2012-11-01,21.29
nino1,2012-12-01,22.26
nino1,2013-01-01,24.17
nino1,2013-02-01,25.91
nino1,2013-03-01,25.96
nino1,2013-04-01,24.62
nino1,2013-05-01,23.29
nino1,2013-06-01,21.06
nino1,2013-07-01,19.69
nino1,2013-08-01,19.57
nino1,2013-09-01,19.4
nino1,2013-10-01,19.59
nino1,2013-11-01,20.27
nino1,2013-12-01,22.51
nino1,2014-01-01,24.63
nino1,2014-02-01,25.27
nino1,2014-03-01,25.94
nino1,2014-04-01,25.1
nino1,2014-05-01,24.8
nino1,2014-06-01,24.03
nino1,2014-07-01,22.8
nino1,2014-08-01,21.48
nino1,2014-09-01,20.81
nino1,2014-10-01,20.46
nino1,2014-11-01,21.7
nino1,2014-12-01,22.37
nino1,2015-01-01,24.48
nino1,2015-02-01,25.63
nino1,2015-03-01,26.85
nino1,2015-04-01,26.4
nino1,2015-05-01,25.63
nino1,2015-06-01,24.67
nino1,2015-07-01,23.9
nino1,2015-08-01,22.22
nino1,2015-09-01,22.5
nino1,2015-10-01,22.23
nino1,2015-11-01,22.76
nino1,2015-12-01,24.29
nino1,2016-01-01,25.49
nino1,2016-02-01,27
nino1,2016-03-01,27.64
nino1,2016-04-01,26.71
nino1,2016-05-01,25.54
nino1,2016-06-01,23.75
nino1,2016-07-01,22.19
nino1,2016-08-01,21.08
nino1,2016-09-01,20.65
nino1,2016-10-01,20.95
nino1,2016-11-01,21.73
nino1,2016-12-01,23.17
nino1,2017-01-01,25.57
nino1,2017-02-01,27.16
nino1,2017-03-01,28.24
nino1,2017-04-01,26.48
nino1,2017-05-01,24.96
nino1,2017-06-01,22.87
nino1,2017-07-01,21.15
nino1,2017-08-01,20.13
nino1,2017-09-01,19.38
nino1,2017-10-01,19.15
nino1,2017-11-01,20
nino1,2017-12-01,21.38
nino1,2018-01-01,23.86
nino1,2018-02-01,25.38
nino1,2018-03-01,25.79
nino1,2018-04-01,25.36
nino1,2018-05-01,23.97
nino1,2018-06-01,22.29
nino1,2018-07-01,20.97
nino1,2018-08-01,19.98
nino1,2018-09-01,19.94
nino1,2018-10-01,20.39
nino1,2018-11-01,21.73
nino1,2018-12-01,23.26
nino1,2019-01-01,25.19
nino1,2019-02-01,26.62
nino1,2019-03-01,27.17
nino1,2019-04-01,26.03
nino1,2019-05-01,24.6
nino1,2019-06-01,22.91
nino1,2019-07-01,20.81
nino1,2019-08-01,19.97
nino1,2019-09-01,19.56
nino1,2019-10-01,19.31
nino1,2019-11-01,20.84
nino1,2019-12-01,22.74
nino1,2020-01-01,24.38
nino1,2020-02-01,26.06
nino1,2020-03-01,26.98
nino1,2020-04-01,26.38
nino1,2020-05-01,24.28
nino1,2020-06-01,22.11
nino1,2020-07-01,20.45
nino1,2020-08-01,19.85
nino1,2020-09-01,19.12
nino1,2020-10-01,19.37
nino1,2020-11-01,20.31
nino1,2020-12-01,21.72
nino1,2021-01-01,23.65
nino1,2021-02-01,25.4
nino1,2021-03-01,25.97
nino1,2021-04-01,24.68
nino1,2021-05-01,23.52
nino1,2021-06-01,22.67
nino1,2021-07-01,21.53
nino1,2021-08-01,20.21
nino1,2021-09-01,19.9
nino1,2021-10-01,19.99
nino1,2021-11-01,20.33
nino1,2021-12-01,21.07
nino1,2022-01-01,23.69
nino1,2022-02-01,24.6
nino1,2022-03-01,25.37
nino1,2022-04-01,24.39
nino1,2022-05-01,23.12
nino1,2022-06-01,21.28
nino1,2022-07-01,19.96
nino1,2022-08-01,19.54
nino1,2022-09-01,18.86
nino1,2022-10-01,18.54
nino1,2022-11-01,19.92
nino1,2022-12-01,22.48
nino1,2023-01-01,24.27
nino1,2023-02-01,26.93
nino1,2023-03-01,27.98
nino1,2023-04-01,28.02
nino1,2023-05-01,26.43
nino1,2023-06-01,25.62
nino1,2023-07-01,24.53
nino1,2023-08-01,23.77
nino1,2023-09-01,23.08
nino1,2023-10-01,22.8
nino1,2023-11-01,23.15
nino1,2023-12-01,23.83
nino1,2024-01-01,25.21
nino1,2024-02-01,26.77
nino1,2024-03-01,26.9
nino1,2024-04-01,26.4
nino1,2024-05-01,24.02
nino1,NA,NA
nino2,1981-09-01,25.63
nino2,1981-10-01,25.46
nino2,1981-11-01,25.24
nino2,1981-12-01,25.52
nino2,1982-01-01,26.3
nino2,1982-02-01,26.89
nino2,1982-03-01,27.49
nino2,1982-04-01,27.18
nino2,1982-05-01,27.04
nino2,1982-06-01,26.66
nino2,1982-07-01,26.54
nino2,1982-08-01,26.47
nino2,1982-09-01,26.5
nino2,1982-10-01,26.4
nino2,1982-11-01,27.3
nino2,1982-12-01,28.02
nino2,1983-01-01,28.27
nino2,1983-02-01,28.28
nino2,1983-03-01,29
nino2,1983-04-01,29.23
nino2,1983-05-01,29.23
nino2,1983-06-01,28.88
nino2,1983-07-01,28.98
nino2,1983-08-01,27.4
nino2,1983-09-01,26.25
nino2,1983-10-01,26.28
nino2,1983-11-01,25.62
nino2,1983-12-01,26.01
nino2,1984-01-01,26.22
nino2,1984-02-01,26.63
nino2,1984-03-01,26.93
nino2,1984-04-01,27.14
nino2,1984-05-01,26.47
nino2,1984-06-01,25.85
nino2,1984-07-01,25.65
nino2,1984-08-01,25.35
nino2,1984-09-01,25.71
nino2,1984-10-01,25.43
nino2,1984-11-01,25.32
nino2,1984-12-01,25.48
nino2,1985-01-01,25.67
nino2,1985-02-01,25.86
nino2,1985-03-01,25.7
nino2,1985-04-01,26.25
nino2,1985-05-01,25.99
nino2,1985-06-01,25.58
nino2,1985-07-01,25.39
nino2,1985-08-01,25.13
nino2,1985-09-01,25.27
nino2,1985-10-01,25.2
nino2,1985-11-01,25.28
nino2,1985-12-01,25.21
nino2,1986-01-01,26.05
nino2,1986-02-01,26.39
nino2,1986-03-01,26.58
nino2,1986-04-01,26.27
nino2,1986-05-01,25.99
nino2,1986-06-01,25.85
nino2,1986-07-01,25.59
nino2,1986-08-01,25.74
nino2,1986-09-01,25.75
nino2,1986-10-01,25.6
nino2,1986-11-01,25.72
nino2,1986-12-01,26.37
nino2,1987-01-01,27.3
nino2,1987-02-01,27.56
nino2,1987-03-01,27.97
nino2,1987-04-01,28.09
nino2,1987-05-01,27.4
nino2,1987-06-01,27
nino2,1987-07-01,26.58
nino2,1987-08-01,26.31
nino2,1987-09-01,26.46
nino2,1987-10-01,26.53
nino2,1987-11-01,26.49
nino2,1987-12-01,26.54
nino2,1988-01-01,26.9
nino2,1988-02-01,26.97
nino2,1988-03-01,26.31
nino2,1988-04-01,26.35
nino2,1988-05-01,26.11
nino2,1988-06-01,25.22
nino2,1988-07-01,25.16
nino2,1988-08-01,25.36
nino2,1988-09-01,25.33
nino2,1988-10-01,25.19
nino2,1988-11-01,25
nino2,1988-12-01,25.15
nino2,1989-01-01,25.72
nino2,1989-02-01,26.01
nino2,1989-03-01,25.8
nino2,1989-04-01,26.61
nino2,1989-05-01,25.78
nino2,1989-06-01,25.61
nino2,1989-07-01,25.44
nino2,1989-08-01,25.39
nino2,1989-09-01,25.51
nino2,1989-10-01,25.36
nino2,1989-11-01,25.24
nino2,1989-12-01,25.49
nino2,1990-01-01,26.1
nino2,1990-02-01,27.13
nino2,1990-03-01,26.75
nino2,1990-04-01,26.21
nino2,1990-05-01,26.71
nino2,1990-06-01,26.29
nino2,1990-07-01,26.03
nino2,1990-08-01,25.54
nino2,1990-09-01,25.22
nino2,1990-10-01,25.35
nino2,1990-11-01,25.64
nino2,1990-12-01,25.61
nino2,1991-01-01,26.07
nino2,1991-02-01,27.05
nino2,1991-03-01,27.52
nino2,1991-04-01,26.52
nino2,1991-05-01,26.64
nino2,1991-06-01,26.35
