date,temperature
2018-12-01,28.65
2019-01-01,28.56
2019-02-01,28.6
2019-03-01,29.23
2019-04-01,30.13
2019-05-01,30.26
2019-06-01,28.89
2019-07-01,27.93
2019-08-01,27.81
2019-09-01,28.08
2019-10-01,29.02
2019-11-01,29.28
2019-12-01,28.94
2020-01-01,28.96
2020-02-01,28.79
2020-03-01,29.55
2020-04-01,30.19
2020-05-01,30.25
2020-06-01,29.11
2020-07-01,28.16
2020-08-01,27.43
2020-09-01,27.7
2020-10-01,28.55
2020-11-01,28.61
2020-12-01,28.42
2021-01-01,27.63
2021-02-01,28.33
2021-03-01,29.06
2021-04-01,29.8
2021-05-01,29.37
2021-06-01,28.28
2021-07-01,27.54
2021-08-01,27.29
2021-09-01,27.63
2021-10-01,28.13
2021-11-01,28.5
2021-12-01,28.35
2022-01-01,28.36
2022-02-01,28.08
2022-03-01,29.03
2022-04-01,29.93
2022-05-01,29.6
2022-06-01,28.34
2022-07-01,27.06
2022-08-01,27.12
2022-09-01,27.4
2022-10-01,27.79
2022-11-01,28.3
2022-12-01,28.36
2023-01-01,28
2023-02-01,28.1
2023-03-01,29.16
2023-04-01,30.13
2023-05-01,29.8
2023-06-01,28.58
2023-07-01,27.81
2023-08-01,28.07
2023-09-01,28.37
2023-10-01,28.93
2023-11-01,29.29
2023-12-01,29.33
2024-01-01,29.22
2024-02-01,29.45
2024-03-01,29.86
2024-04-01,30.52
2024-05-01,30.16
2024-06-01,28.94
2024-07-01,28.03
NA,NA
